id,short_name
3499,Papa de peito de frango e batata baroa
3500,Papa de peito de frango e batata baroa
3501,Papa de peito de frango e batata baroa
3502,Papa de peito de frango e batata doce
3503,Papa de peito de frango e batata doce
3504,Papa de peito de frango e batata doce
3505,Papa de peito de frango e batata doce
3506,Papa de peito de frango e batata doce
3507,Papa de peito de frango e batata doce
3508,"Papa de peito de frango e inhame, c/"
3509,"Papa de peito de frango e inhame, c/"
3510,"Papa de peito de frango e inhame, c/"
3511,"Papa de peito de frango e inhame, c/"
3512,"Papa de peito de frango e inhame, c/"
3513,"Papa de peito de frango e inhame, c/"
3514,"Papa de peito de frango, abóbora"
3515,"Papa de peito de frango, abóbora"
3516,"Papa de peito de frango, abóbora"
3517,"Papa de peito de frango, abóbora"
3518,"Papa de peito de frango, abóbora"
3519,"Papa de peito de frango, abóbora"
3520,"Papa de peito de frango, batata baroa e"
3521,"Papa de peito de frango, batata baroa e"
3522,"Papa de peito de frango, batata baroa e"
3523,"Papa de peito de frango, batata baroa e"
3524,"Papa de peito de frango, batata baroa e"
3525,"Papa de peito de frango, batata baroa e"
3526,"Papa de peito de frango, batata baroa e"
3527,"Papa de peito de frango, batata baroa e"
3528,"Papa de peito de frango, batata baroa e"
3529,"Papa de peito de frango, batata baroa e"
3530,"Papa de peito de frango, batata baroa e"
3531,"Papa de peito de frango, batata baroa e"
3532,"Papa de peito de frango, batata baroa e"
3533,"Papa de peito de frango, batata baroa e"
3534,"Papa de peito de frango, batata baroa e"
3535,"Papa de peito de frango, batata baroa e"
3536,"Papa de peito de frango, batata baroa e"
3537,"Papa de peito de frango, batata baroa e"
3538,"Papa de peito de frango, batata doce e"
3539,"Papa de peito de frango, batata doce e"
3540,"Papa de peito de frango, batata doce e"
3541,"Papa de peito de frango, batata doce e"
3542,"Papa de peito de frango, batata doce e"
3543,"Papa de peito de frango, batata doce e"
3544,"Papa de peito de frango, batata e"
3545,"Papa de peito de frango, batata e"
3546,"Papa de peito de frango, batata e"
3547,"Papa de peito de frango, batata e"
3548,"Papa de peito de frango, batata e"
3549,"Papa de peito de frango, batata e"
3550,"Papa de peito de frango, batata e"
3551,"Papa de peito de frango, batata e"
3552,"Papa de peito de frango, batata e"
3553,"Papa de peito de frango, batata e"
3554,"Papa de peito de frango, batata e"
3555,"Papa de peito de frango, batata e"
3556,"Papa de peito de frango, batata"
3557,"Papa de peito de frango, batata"
3558,"Papa de peito de frango, batata"
3559,"Papa de peito de frango, batata"
3560,"Papa de peito de frango, batata"
3561,"Papa de peito de frango, batata"
3562,"Papa de peito de frango, ervilha e"
3563,"Papa de peito de frango, ervilha e"
3564,"Papa de peito de frango, ervilha e"
3565,"Papa de peito de frango, ervilha e"
3566,"Papa de peito de frango, ervilha e"
3567,"Papa de peito de frango, ervilha e"
3568,"Papa de peito de frango, fubá e couve"
3569,"Papa de peito de frango, fubá e couve"
3570,"Papa de peito de frango, fubá e couve"
3571,"Papa de peito de frango, fubá e couve"
3572,"Papa de peito de frango, fubá e couve"
3573,"Papa de peito de frango, fubá e couve"
3574,"Papa de peito de frango, fubá e couve"
3575,"Papa de peito de frango, fubá e couve"
3576,"Papa de peito de frango, fubá e couve"
3577,"Papa de peito de frango, fubá e couve"
3578,"Papa de peito de frango, fubá e couve"
3579,"Papa de peito de frango, fubá e couve"
3580,"Papa de peito de frango, inhame e"
3581,"Papa de peito de frango, inhame e"
3582,"Papa de peito de frango, inhame e"
3583,"Papa de peito de frango, inhame e"
3584,"Papa de peito de frango, inhame e"
3585,"Papa de peito de frango, inhame e"
3586,"Papa de peixe e batata, c/ caldo de"
3587,"Papa de peixe e batata, c/ caldo de"
3588,"Papa de peixe e batata, c/ caldo de"
3589,"Papa de peixe e batata, c/ caldo de"
3590,"Papa de peixe e batata, c/ caldo de"
3591,"Papa de peixe e batata, c/ caldo de"
3592,"Papa de peixe e batata, c/ caldo de"
3593,"Papa de peixe e batata, c/ caldo de"
3594,"Papa de peixe e batata, c/ caldo de"
3595,"Papa de peixe e batata, c/ caldo de"
3596,"Papa de peixe e batata, c/ caldo de"
3597,"Papa de peixe e batata, c/ caldo de"
3598,"Papa de peixe e cará, c/ caldo de"
3599,"Papa de peixe e cará, c/ caldo de"
3600,"Papa de peixe e cará, c/ caldo de"
3601,"Papa de peixe e cará, c/ caldo de"
3602,"Papa de peixe e cará, c/ caldo de"
3603,"Papa de peixe e cará, c/ caldo de"
3604,"Papa de peixe e cará, c/ caldo de"
3605,"Papa de peixe e cará, c/ caldo de"
3606,"Papa de peixe e cará, c/ caldo de"
3607,"Papa de peixe e cará, c/ caldo de"
3608,"Papa de peixe e cará, c/ caldo de"
3609,"Papa de peixe e cará, c/ caldo de"
3610,"Papa de peixe , abóbora , batata doce e"
3611,"Papa de peixe , abóbora , batata doce e"
3612,"Papa de peixe , abóbora , batata doce e"
3613,"Papa de peixe , abóbora , batata doce e"
3614,"Papa de peixe , abóbora , batata doce e"
3615,"Papa de peixe , abóbora , batata doce e"
3616,"Papa de peixe , abóbora , batata doce e"
3617,"Papa de peixe , abóbora , batata doce e"
3618,"Papa de peixe , abóbora , batata doce e"
3619,"Papa de peixe , abóbora , batata doce e"
3620,"Papa de peixe , abóbora , batata doce e"
3621,"Papa de peixe , abóbora , batata doce e"
3624,"Pasta de atum, caseira, c/ sal"
3625,"Pasta de feijão vermelho, Frijoles, c/"
3626,"Pasta de feijão vermelho, Frijoles, c/"
3627,"Pasta de sardinha, caseira, c/ sal"
3628,"Pastel de forno integral, recheado c/"
3629,"Pastel de forno integral, recheado c/"
3630,"Pastel de forno integral, recheado c/"
3631,"Pastel de forno integral, recheado c/"
3632,"Pastel de forno integral, recheado c/"
3633,"Pastel de forno, recheado c/ carne"
3634,"Pastel de forno, recheado c/ frango e"
3635,"Pastel de forno, recheado c/ frango"
3636,"Pastel de forno, recheado c/ palmito e"
3637,"Pastel de forno, recheado c/ queijo"
3638,Pastel de nata
3639,"Pastel, c/ recheio de carne, frito"
3640,"Pastel, c/ recheio de frango, queijo e"
3641,"Pastel, c/ recheio de queijo, frito"
3644,"Pastel, frito, caseiro"
3645,"Pastel, massa fresca, c/ recheio de"
3646,"Pastel, massa fresca, c/ recheio de"
3647,"Pastel, massa fresca, cru, caseiro"
3648,"Pastel, massa fresca, cru, caseiro"
3649,"Pastel, massa fresca, frita, caseiro"
3651,"Patê, peito de peru, defumado, vidro"
3653,"Pato, carne e pele, cozido, assado, s/"
3654,"Pavê, baunilha"
3655,"Pavê, morango, , extrato de baunilha"
3657,"Peixe à parmegiana, , c/ molho de"
3658,Peixe agua salgada merluza frito oleo
3659,"Peixe, água doce, Corimba, cozido, s/"
3660,"Peixe, água doce, Corimba, cozido, s/"
3661,"Peixe, água doce, Corimba, cru"
3662,"Peixe, água doce, corimba/curimatã"
3663,"Peixe, água doce, corimba/curimatã"
3664,"Peixe, água doce, corimbatá, assado, s/"
3665,"Peixe, água doce, Corimbatá, cozido, /"
3666,"Peixe, água doce, corvina de água doce"
3667,"Peixe, água doce, Corvina, cozido, s/"
3668,"Peixe, água doce, Corvina, cozido, s/"
3669,"Peixe, água doce, dourado, cru"
3670,"Peixe, água doce, Dourado, filé"
3671,"Peixe, água doce, Dourado, filé"
3672,"Peixe, água doce, filé, à milanesa"
3673,"Peixe, água doce, filé, à milanesa à"
3674,"Peixe, água doce, filé, cozido, c/"
3675,"Peixe, água doce, filé, cozido, c/"
3676,"Peixe, água doce, filé, cozido, c/"
3677,"Peixe, água doce, filé, cozido, c/"
3678,"Peixe, água doce, filé, cozido, s/"
3679,"Peixe, água doce, filé, cozido, s/"
3680,"Peixe, água doce, filé, cru"
3681,"Peixe, água doce, filé, ensopado , c/"
3682,"Peixe, água doce, filé, ensopado , c/"
3683,"Peixe, água doce, filé, frito , c/ sal"
3684,"Peixe, água doce, filé, frito , s/ sal"
3685,"Peixe, água doce, filé"
3686,"Peixe, água doce, filé"
3687,"Peixe, água doce, filé, refogado , c/"
3688,"Peixe, água doce, filé, refogado , s/"
3689,"Peixe, água doce, lambari, congelado"
3690,"Peixe, água doce, lambari, congelado"
3691,"Peixe, água doce, Lambari, fresco"
3692,"Peixe, água doce, Lambari, fresco"
3694,"Peixe, água doce, pintado, assado, s/"
3695,"Peixe, água doce, Pintado, cozido, s/"
3696,"Peixe, água doce, Pintado, cozido, s/"
3697,"Peixe, água doce, pintado, cru, Spotted"
3698,"Peixe, água doce, pintado, grelhado, s/"
3699,"Peixe, água doce, Tilápia, filé s/"
3700,"Peixe, água doce, Tilápia, filé s/"
3701,"Peixe, água doce, tilápia, filé, cru"
3702,"Peixe, água doce, Tucunaré, filé"
3703,"Peixe, água doce, Tucunaré, filé"
3706,"Peixe, água salgada, abadejo, filé, à"
3707,"Peixe, água salgada, abadejo, filé, à"
3708,"Peixe, água salgada, abadejo, filé"
3709,"Peixe, água salgada, abadejo, filé"
3710,"Peixe, água salgada, abadejo, filé"
3711,"Peixe, água salgada, abadejo, filé"
3712,"Peixe, água salgada, abadejo, filé"
3713,"Peixe, água salgada, abadejo, filé"
3714,"Peixe, água salgada, abadejo, filé"
3715,"Peixe, água salgada, abadejo, filé"
3716,"Peixe, água salgada, abadejo, filé"
3717,"Peixe, água salgada, abadejo, filé"
3718,"Peixe, água salgada, abadejo, filé"
3719,"Peixe, água salgada, abadejo, filé"
3720,"Peixe, água salgada, abadejo, filé"
3721,"Peixe, água salgada, abadejo, filé"
3722,"Peixe, água salgada, anchova, conserva"
3723,"Peixe, água salgada, anchova, filé"
3724,"Peixe, água salgada, anchova, filé"
3725,"Peixe, água salgada, atum, à milanesa"
3726,"Peixe, água salgada, atum, à milanesa"
3727,"Peixe, água salgada, atum"
3728,"Peixe, água salgada, atum"
3729,"Peixe, água salgada, atum, conserva em"
3730,"Peixe, água salgada, atum, cozido, c/"
3731,"Peixe, água salgada, atum, cozido, ao"
3732,"Peixe, água salgada, atum, cozido, c/"
3733,"Peixe, água salgada, atum, cozido, c/"
3734,"Peixe, água salgada, atum, cozido"
3735,"Peixe, água salgada, atum, cozido"
3736,"Peixe, água salgada, atum, cru, Thunnus"
3737,"Peixe, água salgada, atum, ensopado"
3738,"Peixe, água salgada, atum, ensopado"
3739,"Peixe, água salgada, atum, frito , c/"
3740,"Peixe, água salgada, atum, frito , s/"
3741,"Peixe, água salgada, atum, ralado"
3742,"Peixe, água salgada, atum, sólido"
3743,"Peixe, água salgada, atum, sólido"
3744,"Peixe, água salgada, atum, sólido"
3745,"Peixe, água salgada, bacalhau, salgado"
3746,"Peixe, água salgada, bacalhau, salgado"
3747,"Peixe, água salgada, bacalhau, salgado"
3748,"Peixe, água salgada, bacalhau, salgado"
3749,"Peixe, água salgada, cação posta"
3750,"Peixe, água salgada, cação, à milanesa"
3751,"Peixe, água salgada, cação, à milanesa"
3752,"Peixe, água salgada, cação, cru"
3753,"Peixe, água salgada, cação, cru"
3754,"Peixe, água salgada, cação, frito , c/"
3755,"Peixe, água salgada, cação, frito , s/"
3756,"Peixe, água salgada, cação, posta"
3757,"Peixe, água salgada, cação, posta"
3758,"Peixe, água salgada, cação, posta"
3759,"Peixe, água salgada, cação, posta"
3760,"Peixe, água salgada, cação, posta"
3761,"Peixe, água salgada, cação, posta"
3762,"Peixe, água salgada, cação, posta"
3763,"Peixe, água salgada, cação, posta"
3764,"Peixe, água salgada, cação, posta"
3765,"Peixe, água salgada, cavalinha"
3766,"Peixe, água salgada, corvina do mar, à"
3767,"Peixe, água salgada, corvina do mar, à"
3768,"Peixe, água salgada, corvina do mar"
3769,"Peixe, água salgada, corvina do mar"
3770,"Peixe, água salgada, corvina do mar"
3771,"Peixe, água salgada, corvina do mar"
3772,"Peixe, água salgada, corvina do mar"
3773,"Peixe, água salgada, corvina do mar"
3774,"Peixe, água salgada, corvina do mar"
3775,"Peixe, água salgada, corvina do mar"
3776,"Peixe, água salgada, corvina do mar"
3777,"Peixe, água salgada, corvina do mar"
3778,"Peixe, água salgada, corvina, assado"
3779,"Peixe, água salgada, corvina, cozido"
3780,"Peixe, água salgada, corvina, crua"
3781,"Peixe, água salgada, filé/ posta"
3782,"Peixe, água salgada, filé/ posta"
3783,"Peixe, água salgada, filé/ posta, cru"
3784,"Peixe, água salgada, filé/posta, à"
3785,"Peixe, água salgada, filé/posta, à"
3786,"Peixe, água salgada, filé/posta"
3787,"Peixe, água salgada, filé/posta"
3788,"Peixe, água salgada, filé/posta"
3789,"Peixe, água salgada, filé/posta"
3790,"Peixe, água salgada, filé/posta"
3791,"Peixe, água salgada, filé/posta"
3792,"Peixe, água salgada, filé/posta"
3793,"Peixe, água salgada, filé/posta"
3794,"Peixe, água salgada, filé/posta, frito"
3795,"Peixe, água salgada, filé/posta, frito"
3796,"Peixe, água salgada, Manjuba, frita, s/"
3797,"Peixe, água salgada, Manjuba, frito, c/"
3798,"Peixe, água salgada, merluza, à"
3799,"Peixe, água salgada, merluza, à"
3800,"Peixe, água salgada, merluza"
3801,"Peixe, água salgada, merluza, cozido"
3802,"Peixe, água salgada, merluza, cozido"
3803,"Peixe, água salgada, merluza, cozido"
3804,"Peixe, água salgada, merluza, cozido"
3805,"Peixe, água salgada, merluza, cozido"
3806,"Peixe, água salgada, merluza, cozido"
3807,"Peixe, água salgada, merluza, ensopado"
3808,"Peixe, água salgada, merluza, ensopado"
3809,"Peixe, água salgada, Merluza, filé"
3810,"Peixe, água salgada, merluza, filé"
3811,"Peixe, água salgada, Merluza, filé"
3812,"Peixe, água salgada, merluza, frito"
3814,"Peixe, água salgada, pescada branca"
3815,"Peixe, água salgada, pescada, à"
3816,"Peixe, água salgada, pescada, à"
3817,"Peixe, água salgada, pescada"
3818,"Peixe, água salgada, pescada"
3819,"Peixe, água salgada, pescada, branca, à"
3820,"Peixe, água salgada, pescada, branca, à"
3821,"Peixe, água salgada, pescada, branca"
3822,"Peixe, água salgada, pescada, branca"
3823,"Peixe, água salgada, pescada, branca"
3824,"Peixe, água salgada, pescada, branca"
3825,"Peixe, água salgada, pescada, branca"
3826,"Peixe, água salgada, pescada, branca"
3827,"Peixe, água salgada, pescada, branca"
3828,"Peixe, água salgada, pescada, branca"
3829,"Peixe, água salgada, pescada, branca"
3830,"Peixe, água salgada, pescada, branca"
3831,"Peixe, água salgada, pescada, branca"
3832,"Peixe, água salgada, pescada, branca"
3833,"Peixe, água salgada, pescada, branca"
3834,"Peixe, água salgada, pescada, branca"
3835,"Peixe, água salgada, pescada, branca"
3836,"Peixe, água salgada, pescada, branca"
3837,"Peixe, água salgada, pescada, branca"
3838,"Peixe, água salgada, pescada, branca"
3839,"Peixe, água salgada, pescada, branca"
3840,"Peixe, água salgada, pescada, branca"
3841,"Peixe, água salgada, pescada, branca"
3842,"Peixe, água salgada, pescada, branca"
3843,"Peixe, água salgada, pescada, branca"
3844,"Peixe, água salgada, pescada, branca"
3845,"Peixe, água salgada, pescada, branca"
3846,"Peixe, água salgada, pescada, cozido"
3847,"Peixe, água salgada, pescada, cozido"
3848,"Peixe, água salgada, pescada, cozido"
3849,"Peixe, água salgada, pescada, cozido"
3850,"Peixe, água salgada, pescada, cozido"
3851,"Peixe, água salgada, pescada, cozido"
3852,"Peixe, água salgada, pescada, ensopado"
3853,"Peixe, água salgada, pescada, ensopado"
3854,"Peixe, água salgada, pescada, filé"
3856,"Peixe, água salgada, pescada, filé"
3857,"Peixe, água salgada, pescada, filé"
3858,"Peixe, água salgada, pescada, frito"
3859,"Peixe, água salgada, pescada, frito"
3860,"Peixe, água salgada, pescadinha, à"
3861,"Peixe, água salgada, pescadinha, à"
3862,"Peixe, água salgada, pescadinha"
3863,"Peixe, água salgada, pescadinha"
3864,"Peixe, água salgada, pescadinha"
3865,"Peixe, água salgada, pescadinha"
3866,"Peixe, água salgada, pescadinha"
3867,"Peixe, água salgada, pescadinha"
3868,"Peixe, água salgada, pescadinha"
3869,"Peixe, água salgada, pescadinha"
3870,"Peixe, água salgada, pescadinha"
3871,"Peixe, água salgada, pescadinha"
3872,"Peixe, água salgada, pescadinha, frito"
3873,"Peixe, água salgada, pescadinha, frito"
3874,"Peixe, água salgada"
3875,"Peixe, água salgada, porquinho, à"
3876,"Peixe, água salgada, porquinho, à"
3877,"Peixe, água salgada, porquinho"
3878,"Peixe, água salgada, porquinho"
3879,"Peixe, água salgada, porquinho, cozido"
3880,"Peixe, água salgada, porquinho, cozido"
3881,"Peixe, água salgada, porquinho, cozido"
3882,"Peixe, água salgada, porquinho, cozido"
3883,"Peixe, água salgada, porquinho, cozido"
3884,"Peixe, água salgada, porquinho, cozido"
3885,"Peixe, água salgada, porquinho, cru"
3886,"Peixe, água salgada, porquinho"
3887,"Peixe, água salgada, porquinho"
3888,"Peixe, água salgada, porquinho, frito"
3889,"Peixe, água salgada, porquinho, frito"
3891,"Peixe, água salgada, salmão, filé, c/"
3892,"Peixe, água salgada, salmão, filé, s/"
3893,"Peixe, água salgada, salmão, filé, s/"
3894,"Peixe, água salgada, salmão, filé, s/"
3895,"Peixe, água salgada, salmão, filé, s/"
3896,"Peixe, água salgada, salmão, filé, s/"
3897,"Peixe, água salgada, salmão, filé, s/"
3898,"Peixe, água salgada, salmão, filé, s/"
3899,"Peixe, água salgada, salmão, filé, s/"
3900,"Peixe, água salgada, salmão, filé, s/"
3901,"Peixe, água salgada, salmão, filé, s/"
3902,"Peixe, água salgada, salmão, filé, s/"
3903,"Peixe, água salgada, salmão, filé, s/"
3904,"Peixe, água salgada, salmão, filé, s/"
3905,"Peixe, água salgada, salmão, s/ pele"
3906,"Peixe, água salgada, salmão, s/ pele"
3907,"Peixe, água salgada, sardinha, assada"
3908,"Peixe, água salgada, sardinha"
3909,"Peixe, água salgada, sardinha"
3910,"Peixe, água salgada, sardinha, filé, à"
3911,"Peixe, água salgada, sardinha, filé, à"
3912,"Peixe, água salgada, sardinha, filé, c/"
3913,"Peixe, água salgada, sardinha, filé"
3914,"Peixe, água salgada, sardinha, filé"
3915,"Peixe, água salgada, sardinha, filé"
3916,"Peixe, água salgada, sardinha, filé"
3917,"Peixe, água salgada, sardinha, filé"
3918,"Peixe, água salgada, sardinha, filé"
3919,"Peixe, água salgada, sardinha, filé"
3920,"Peixe, água salgada, sardinha, filé"
3921,"Peixe, água salgada, sardinha, filé"
3922,"Peixe, água salgada, sardinha, filé"
3923,"Peixe, água salgada, sardinha, filé"
3924,"Peixe, água salgada, sardinha, filé"
3925,"Peixe, água salgada, sardinha, filé"
3926,"Peixe, água salgada, sardinha, filé"
3927,"Peixe, água salgada, sardinha, frita"
3928,"Peixe, água salgada, sardinha, inteira"
3930,"Peixe, água salgada, tainha, filé"
3931,"Peixe, água salgada, tainha, filé"
3932,"Peixe, água salgada, tainha, filé, cru"
3933,"Peixe, água salgada, tainha, filé"
3934,"Peixe, água salgado, linguado"
3936,"Peixe, linguado, assado/grelhado, c/"
3937,"Peixe, sardinha, filé, micro ondas/10"
3941,"Pequi, polpa, cozido, s/ óleo, c/ sal"
3942,"Pequi, polpa, cozido, s/ óleo, s/ sal"
3952,"Peru, inteiro, assado, c/ manteiga, c/"
3955,Petit gateau
3956,"Petit gateau , sorvete, c/ calda de"
3958,"Picolé, industrializado, c/ suco de"
3963,"Pimentão recheado, c/ arroz polido, c/"
3964,"Pimentão recheado, c/ carne bovina, c/"
3965,"Pimentão, amarelo, assado, s/ óleo c/"
3966,"Pimentão, amarelo, assado, s/ óleo s/"
3967,"Pimentão, amarelo, cozido, drenado, s/"
3968,"Pimentão, amarelo, cozido, drenado, s/"
3970,"Pimentão, amarelo, refogado , c/ sal"
3971,"Pimentão, amarelo, refogado , s/ sal"
3974,"Pimentão, cozido, drenado, s/ óleo, c/"
3975,"Pimentão, cozido, drenado, s/ óleo, s/"
3977,"Pimentão, refogado , c/ sal"
3978,"Pimentão, refogado , s/ sal"
3981,"Pimentão, verde, cozido, drenado, s/"
3982,"Pimentão, verde, cozido, drenado, s/"
3984,"Pimentão, verde, refogado , c/ sal"
3985,"Pimentão, verde, refogado , s/ sal"
3986,"Pimentão, vermelho, assado, s/ óleo, c/"
3987,"Pimentão, vermelho, assado, s/ óleo, s/"
3988,"Pimentão, vermelho, cozido, drenado, s/"
3989,"Pimentão, vermelho, cozido, drenado, s/"
3991,"Pimentão, vermelho, refogado , c/ sal"
3992,"Pimentão, vermelho, refogado , s/ sal"
3995,"Pirão de leite, c/ sal, , manteiga"
3996,"Pirão de leite, s/ sal, , manteiga"
3997,"Pirão, c/ caldo de peixe, c/ sal"
3998,"Pirão, c/ caldo de peixe, s/ sal"
4003,"Pizza, 4 queijos, caseira, , muçarela"
4004,"Pizza, 5 queijos, caseira, , muçarela"
4005,"Pizza, atum, caseira, , atum em"
4006,"Pizza, brócolis, shiitake e queijo"
4007,"Pizza, Califórnia, caseira, (massa"
4008,"Pizza, doce, banana, c/ leite"
4009,"Pizza, doce, brigadeiro c/ morango"
4010,"Pizza, escarola e queijo, caseira"
4011,"Pizza, frango com requeijão, caseira"
4012,"Pizza, Hawaiana, caseira, , muçarela"
4013,"Pizza, linguiça calabresa, caseira"
4014,"Pizza, lombo canadense, caseira"
4015,"Pizza, Marguerita, caseira, , muçarela"
4016,"Pizza, massa, assada"
4017,"Pizza, muçarela, caseira, , queijo"
4018,"Pizza, Napolitana, caseira, , muçarela"
4019,"Pizza, palmito e requeijão, , muçarela"
4020,"Pizza, pepperoni, caseira, , muçarela"
4021,"Pizza, portuguesa, assada, , presunto"
4022,"Pizza, portuguesa, caseira, , queijo"
4023,"Pizza, portuguesa, light, caseira"
4024,"Pizza, presunto, caseira, , queijo"
4025,"Pizza, queijo muçarela com peito de"
4026,"Pizza, queijo, rúcula e tomate"
4027,"Pizza, rúcula ,c/ tomate seco e"
4028,"Pizza, salame, caseira, , salame"
4029,"Pizza, vegetariana, caseira"
4030,"Polenta, c/ molho à bolonhesa (carne"
4031,"Polenta, c/ molho à bolonhesa (carne"
4032,"Polenta, c/ molho de tomate , c/ peito"
4033,"Polenta, c/ molho de tomate , c/ peito"
4035,"Ponche de frutas, com álcool"
4036,"Ponche de frutas, sem álcool"
4038,"Prato de comida brasileiro, + carne"
4039,"Prato de comida brasileiro, + de carne"
4040,Prato de comida brasileiro (região
4041,Prato de comida brasileiro (região
4042,Prato de comida brasileiro (região
4043,Prato de comida brasileiro (região
4044,Prato de comida brasileiro (região
4045,"Presunto cru, carne porco salgada, cru"
4046,"Presunto, c/ capa de gordura, fatiado"
4049,"Presunto, peru, cozido, lanche"
4050,"Presunto, porco, cozido, c/ capa de"
4051,"Presunto, porco, cozido, p/ lanche"
4052,"Presunto, porco, cozido, s/ capa de"
4053,"Presunto, s/ capa de gordura, cozido"
4054,"Puchero, c/ grão de bico, c/ sal"
4055,Pudim de leite
4056,Pudim de pão
4057,Pudim de sorvete
4059,"Pudim, baunilha, em pó, preparado"
4062,"Pudim, baunilha, mistura p/"
4064,"Pudim, brigadeirão, c/ chocolate"
4065,"Pudim, caramelo, diet, c/ leite"
4066,"Pudim, caramelo, em pó, preparado"
4067,"Pudim, caramelo, mistura p/, diet"
4068,"Pudim, caramelo, mistura p/, diet"
4069,"Pudim, chocolate c/ coco, mistura p/"
4070,"Pudim, chocolate, em pó, preparado"
4072,"Pudim, chocolate, mistura p/, diet"
4073,"Pudim, chocolate, mistura p/, diet"
4077,"Pudim, coco, mistura p/"
4080,"Pudim, em pó, preparado"
4081,"Pudim, Floresta Negra, caseiro"
4082,"Pudim, leite c/ calda de caramelo, pó"
4083,"Pudim, leite, c/ calda caramelo"
4085,"Pudim, mistura p/"
4086,"Pudim, mistura p/, diet"
4089,"Pupunha, fruto, cozido, s/ sal, Bactris"
4090,"Purê de abóbora, , Cucurbita moschata"
4091,"Purê, batata baroa , c/ sal, , leite"
4092,"Purê, batata baroa , s/ sal, , leite"
4093,"Purê, batata doce, c/ manteiga, leite"
4094,"Purê, batata doce, c/ manteiga, leite"
4095,"Purê, batata inglesa, abóbora , c/"
4096,"Purê, batata inglesa, abóbora , c/"
4097,"Purê, batata, c/ queijo parmesão, c/ sal"
4098,"Purê, batata, c/ queijo parmesão, s/ sal"
4099,"Purê, batata, inglesa, c/ sal"
4100,"Purê, batata, inglesa, c/ sal"
4101,"Purê, batata, inglesa, s/ sal"
4102,"Purê, batata, inglesa, s/ sal"
4103,"Purê, cará, c/ sal"
4104,"Purê, cará, s/ sal"
4105,"Purê, cenoura, c/ manteiga, leite, c/"
4106,"Purê, cenoura, c/ manteiga, leite, s/"
4107,"Purê, ervilha, c/ manteiga, leite, c/"
4108,"Purê, ervilha, c/ manteiga, leite, s/"
4111,"Purê, mandioca , c/ manteiga, leite, c/"
4112,"Purê, mandioca , c/ manteiga, leite, s/"
4113,"Queijadinha, c/ coco"
4124,"Queijo, minas, padrão"
4128,"Queijo, muçarela"
4132,"Queijo, pasteurizado"
4133,"Queijo, pasteurizado, teor reduzido de"
4139,"Queijo, requeijão"
4140,"Queijo, requeijao do norte"
4143,"Queijo, requeijão, zero % gordura"
4147,"Quentão, , água, maçã, gengibre, cravo"
4148,"Quentão de vinho, , água, gengibre"
4149,Quentão de vinho
4150,"Quentão de vinho, c/ gemada"
4151,"Quesadillas, c/ carne, , filé mignon"
4152,"Quesadillas, c/ frango, , peito de"
4153,"Quiabo, c/ casca, cozido, drenado, c/"
4154,"Quiabo, c/ casca, cozido, drenado, c/"
4155,"Quiabo, c/ casca, cozido, drenado, s/"
4156,"Quiabo, c/ casca, refogado , c/ sal"
4157,"Quiabo, c/ casca, refogado , s/ sal"
4160,"Quibe vegetariano com cenoura, c/ sal"
4161,"Quibe vegetariano com cenoura, s/ sal"
4162,Quibe vegetariano com tomate e
4163,Quibe vegetariano com tomate e
4164,"Quibe, bovino, assado"
4165,"Quibe, bovino, assado"
4166,"Quibe, bovino, cru, c/ sal"
4167,"Quibe, bovino, cru, s/ sal"
4170,"Quibe, soja, mini, s/ tempero, s/ sal"
4171,"Quibebe, c/ sal, , carne seca"
4172,"Quibebe, s/ sal, , carne seca"
4173,"Quiche, alho poró, assado, c/ sal"
4174,"Quiche, espinafre, assado, c/ sal"
4175,"Quiche, salmão, assado, c/ sal"
4176,Quindim
4177,"Quinoa, grão, cozida, s/ óleo, s/ sal"
4179,"Rabada bovina com batata e agrião, c/"
4180,"Rabada bovina com batata e agrião, c/"
4181,"Rabanada, )"
4182,"Rabanete, c/ casca, cozido, drenado, s/"
4183,"Rabanete, c/ casca, cozido, drenado, s/"
4186,"Ratatouille, vegetais assados, c/ sal"
4187,"Ratatouille, vegetais assados, s/ sal"
4188,"Ravioli verde, c/ recheio de muçarela"
4189,"Ravioli verde, c/ recheio de muçarela"
4190,"Ravioli verde, c/ recheio de muçarela"
4191,"Ravioli, c/ carne moída refogada, c/"
4192,"Ravioli, c/ carne moída refogada, s/"
4194,"Refrigerante, c/ adoçante"
4195,"Refrigerante, regular, c/ açúcar"
4196,"Refrigerante, tipo água tônica, c/"
4197,"Refrigerante, tipo água tônica"
4199,"Refrigerante, tipo cola, regular, c/"
4201,"Refrigerante, tipo guaraná, regular, c/"
4203,"Refrigerante, tipo laranja, regular, c/"
4205,"Refrigerante, tipo limão, regular, c/"
4206,"Repolho, branco, cozido, c/ molho"
4207,"Repolho, branco, cozido, c/ molho"
4208,"Repolho, branco, cozido, drenado, c/"
4209,"Repolho, branco, cozido, drenado, c/"
4210,"Repolho, branco, cozido, drenado, s/"
4211,"Repolho, branco, cozido, drenado, s/"
4212,"Repolho, branco, refogado , c/ sal"
4213,"Repolho, branco, refogado , s/ sal"
4215,"Repolho, roxo, cozido, drenado, s/"
4216,"Repolho, roxo, cozido, drenado, s/"
4218,"Repolho, roxo, refogado , c/ sal"
4219,"Repolho, roxo, refogado , s/ sal"
4220,"Risole, caseiro, frito (média de"
